event_id,run_id,environment,condition,objective_status,arm,control_index,control_row_id,control_step,control_message_index,control_token_index,control_generated_position,control_full_position,control_token_id,control_token,match_tier,scope,lexical_match,coverage_distance,phase_distance,reused_across_events,control_window_tokens,full_control_window,pre,post,delta,baseline,peak,peak_response,trough,trough_response,anchor,raw_pre,raw_post,raw_delta,raw_baseline,raw_peak,raw_peak_response,raw_trough,raw_trough_response,raw_anchor
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,1,3501,0,0,825,828,1316,13,.,same_step_exact_token,same_step,exact_token,0,0.031638418079095953,False,41,True,0.33102979310413233,-0.08240584981422788,-0.4134356429183602,0.5055670131466139,0.8580899599509693,0.35252294680435536,-0.8202231636836437,-1.3257901768302576,-0.6208487979694045,-29.179684829711913,-39.73958396911621,-10.559899139404298,-24.721686417406257,-15.717608451843262,9.004077965562995,-58.584781646728516,-33.863095229322255,-53.49239730834961
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,2,3442,0,0,766,769,1257,13,.,same_step_exact_token,same_step,exact_token,0,0.0350282485875707,False,41,True,0.9124837470772427,-0.43704562132536995,-1.3495293684026126,0.4708533145585406,1.0683544427298293,0.5975011281712886,-0.7161441644289139,-1.1869974789874544,-0.3828235804164137,-14.328292083740234,-48.7977294921875,-34.46943740844726,-25.608337489041414,-10.347070693969727,15.261266795071688,-55.926414489746094,-30.31807700070468,-47.41279983520508
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,3,3512,0,0,836,839,1327,13,.,same_step_exact_token,same_step,exact_token,0,0.04406779661016946,False,41,True,0.31737131280903874,-0.04140041830861457,-0.3587717311176533,0.29659081750505567,1.6374941988953322,1.3409033813902766,-1.2542559266743545,-1.55084674417941,-1.1778936409775682,-29.528547286987305,-38.692230582237244,-9.163683295249939,-30.059318975968793,4.189795017242432,34.249113993211225,-69.67076873779297,-39.611449761824176,-67.7203369140625
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,4,3434,0,0,758,761,1249,13,.,same_step_exact_token,same_step,exact_token,0,0.044067796610169574,False,41,True,0.36935805418494283,1.0525307757428677,0.6831727215579249,0.3257537480047185,2.1654627672476643,1.8397090192429457,-0.753206668060205,-1.0789604160649235,-0.2188628829587252,-28.200711250305176,-10.751235961914062,17.449475288391113,-29.314444628628817,17.675073623657227,46.98951825228605,-56.8730583190918,-27.55861369046298,-43.224945068359375
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,5,3515,0,0,839,842,1330,13,.,same_step_exact_token,same_step,exact_token,0,0.047457627118643986,False,41,True,0.2629504894125014,-0.7988058898958388,-1.0617563793083402,0.25128622791448707,1.6374941988953322,1.3862079709808452,-1.2542559266743545,-1.5055421545888414,-0.6737952317283917,-30.91855421066284,-58.03774547576904,-27.119191265106203,-31.216480688615277,4.189795017242432,35.40627570585771,-69.67076873779297,-38.45428804917769,-54.84474563598633
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,1,3501,0,0,825,828,1316,13,.,same_step_exact_token,same_step,exact_token,0,0.031638418079095953,False,41,True,0.860862197740399,-0.3689409888689142,-1.229803186609313,0.3980930383311254,2.114425737576265,1.7163326992451398,-2.5435697791659395,-2.9416628174970647,2.114425737576265,241.08016815185547,118.75461721420288,-122.3255509376526,195.04963822798297,365.76910400390625,170.71946577592328,-97.55045318603516,-292.60009141401815,365.76910400390625
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,2,3442,0,0,766,769,1257,13,.,same_step_exact_token,same_step,exact_token,0,0.0350282485875707,False,41,True,0.861800006341527,0.5225994537533618,-0.33920055258816517,-0.2770144997640308,2.5818674782784483,2.8588819780424792,-0.7799445623504755,-0.5029300625864447,1.9376416139156762,241.17344970703124,207.43399047851562,-33.739459228515614,127.89832292903553,412.264404296875,284.36608136783946,77.87308502197266,-50.02523790706287,348.184814453125
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,3,3512,0,0,836,839,1327,13,.,same_step_exact_token,same_step,exact_token,0,0.04406779661016946,False,41,True,0.4136334976103397,0.5504410157292695,0.13680751811892983,0.07188787518965746,1.5907657975291507,1.5188779223394933,-0.6805985653185971,-0.7524864405082545,1.5710459375422698,196.59541015625,210.2033233642578,13.607913208007801,162.60279898210004,313.6819152832031,151.07911630110308,87.75479125976562,-74.84800772233442,311.7204284667969
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,4,3434,0,0,758,761,1249,13,.,same_step_exact_token,same_step,exact_token,0,0.044067796610169574,False,41,True,-0.17940453574275197,-0.15263474297205426,0.026769792770697715,-0.3886424594742728,2.5818674782784483,2.970509937752721,-1.0562087587005067,-0.6675662992262339,1.1022401227587837,137.60735015869142,140.27007675170898,2.6627265930175668,116.7949595451355,412.264404296875,295.4694447517395,50.39375305175781,-66.40120649337769,265.0894470214844
secret_number__commands_reviewed__s22346__step_00__event_02,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,5,3515,0,0,839,842,1330,13,.,same_step_exact_token,same_step,exact_token,0,0.047457627118643986,False,41,True,0.7184440428854161,0.47911211393550424,-0.23933192894991184,-0.019756637006690756,1.5710459375422698,1.5908025745489607,-2.4844335934132817,-2.464676956406591,0.9075769948215745,226.91417846679687,203.1084098815918,-23.805768585205072,153.4871408289129,311.7204284667969,158.23328763788396,-91.66831970214844,-245.15546053106135,245.72677612304688
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,1,3555,0,0,879,882,1370,13,.,same_rollout_exact_token,same_rollout,exact_token,13,0.4547588005215124,False,27,False,0.4420061092870471,0.016191140634830445,-0.42581496865221663,0.14272123461976016,1.3373846378539747,1.1946634032342145,-0.7601053963511353,-0.9028266309708954,0.47451085762004014,47.73926124572754,37.73054218292236,-10.008719062805177,40.70461368560791,68.78500366210938,28.080389976501465,19.48380470275879,-21.22080898284912,48.50328063964844
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,2,2684,0,0,8,11,499,13,.,same_rollout_exact_token,same_rollout,exact_token,15,0.5294219904389396,False,29,False,0.20496376237467312,-0.5772932697917166,-0.7822570321663898,,1.0957484878579018,,-1.4863082729687778,,-0.5176857720001242,42.167615270614625,23.78077721595764,-18.386838054656984,,63.10538101196289,,2.4145114421844482,,25.181842803955078
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,3,2686,0,0,10,13,501,25,:,same_rollout_broad_category,same_rollout,broad_category,17,0.5271621034332898,False,31,False,0.06850929202742659,-0.8232583894699724,-0.891767681497399,,1.975829490977869,,-1.4183820911633536,,-1.0421652120201972,38.96027274131775,17.99940276145935,-20.9608699798584,,83.79155731201172,,4.011106491088867,,12.854029655456543
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,4,3550,0,0,874,877,1365,364,".

",same_rollout_fine_class,same_rollout,fine_class,18,0.44910908300738817,False,32,False,0.028735039767383473,0.21816147714531514,0.18942643737793166,-0.263199927014001,1.3373846378539747,1.6005845648679757,-0.7601053963511353,-0.49690546933713425,0.4373073892090076,38.025384712219235,42.47782564163208,4.452440929412845,31.163495670665394,68.78500366210938,37.62150799144398,19.48380470275879,-11.679690967906605,47.62881851196289
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L17_SV28,5,3547,0,0,871,874,1362,13,.,same_rollout_exact_token,same_rollout,exact_token,21,0.44571925249891353,False,35,False,0.24328881428970073,0.18679049045342924,-0.056498323836271486,-0.22605858401401416,1.067030561994346,1.2930891460083602,-1.0450501504217262,-0.8189915664077121,-0.3199052786279032,43.06844005584717,41.74045515060425,-1.3279849052429213,32.03649754957719,62.43037033081055,30.393872781233355,12.786219596862793,-19.2502779527144,29.830644607543945
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,1,3555,0,0,879,882,1370,13,.,same_rollout_exact_token,same_rollout,exact_token,13,0.4547588005215124,False,27,False,1.3211494429256514,1.1873683419925711,-0.13378110093308027,-0.15560550694484662,1.8947722017603266,2.0503777087051733,-0.22617764837074153,-0.07057214142589491,0.5226079304899104,-3.8902260780334474,-7.3072389960289,-3.4170129179954527,-41.60923650047996,10.761143684387207,52.370380184867166,-43.41177749633789,-1.8025409958579317,-24.28643035888672
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,2,2684,0,0,8,11,499,13,.,same_rollout_exact_token,same_rollout,exact_token,15,0.5294219904389396,False,29,False,-0.7845713570761345,-1.5285694494552113,-0.7439980923790769,,1.3600986775872168,,-2.4511069926325884,,-1.455571557080702,-57.674169588088986,-76.67723560333252,-19.003066015243533,,-2.8953917026519775,,-100.24052429199219,,-74.81273651123047
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,3,2686,0,0,10,13,501,25,:,same_rollout_broad_category,same_rollout,broad_category,17,0.5271621034332898,False,31,False,-0.7570566258515965,-1.3099537797894245,-0.552897153937828,,1.3600986775872168,,-2.4511069926325884,,-1.9338849589981024,-56.971393251419066,-71.09339332580566,-14.122000074386598,,-2.8953917026519775,,-100.24052429199219,,-87.02973175048828
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,4,3550,0,0,874,877,1365,364,".

",same_rollout_fine_class,same_rollout,fine_class,18,0.44910908300738817,False,32,False,-0.14188074941457493,1.324989167371134,1.4668699167857089,-0.5869421087635224,2.587886026598457,3.174828135361979,-0.41549680661761007,0.1714453021459123,1.2806423706052317,-41.25868120193481,-3.792152523994446,37.46652867794037,-52.62635872580788,28.46453285217285,81.09089157798073,-48.24733352661133,4.379025199196555,-4.9248504638671875
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L18_SV30,5,3547,0,0,871,874,1362,13,.,same_rollout_exact_token,same_rollout,exact_token,21,0.44571925249891353,False,35,False,-0.6126509497853079,0.6866019098912619,1.2992528596765698,-0.3795228343934449,2.587886026598457,2.9674088609919016,-1.3931735927189002,-1.0136507583254553,-0.41549680661761007,-53.2830093383789,-20.09772551059723,33.185283827781674,-47.32849277149547,28.46453285217285,75.79302562366831,-73.21897888183594,-25.89048611034047,-48.24733352661133
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,1,3555,0,0,879,882,1370,13,.,same_rollout_exact_token,same_rollout,exact_token,13,0.4547588005215124,False,27,False,-0.47032169809902885,-0.5750571540121517,-0.10473545591312289,0.36880334001628196,0.8551733553175882,0.48637001530130625,-1.2758329121142524,-1.6446362521305344,0.7772974885414421,108.67052307128907,98.2527403831482,-10.417782688140875,192.13626272028142,240.51431274414062,48.3780500238592,28.548269271850586,-163.58799344843084,232.7681884765625
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,2,2684,0,0,8,11,499,13,.,same_rollout_exact_token,same_rollout,exact_token,15,0.5294219904389396,False,29,False,-0.5900573121168058,0.6810060847514561,1.2710633968682619,,1.3339851413141957,,-1.5501169805141937,,1.3339851413141957,96.76071090698242,223.19031524658203,126.4296043395996,,288.14056396484375,,1.2658958435058594,,288.14056396484375
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,3,2686,0,0,10,13,501,25,:,same_rollout_broad_category,same_rollout,broad_category,17,0.5271621034332898,False,31,False,-0.017002135669734054,0.3715050851480286,0.3885072208177627,,1.3339851413141957,,-0.8028253249965162,,0.5127740398044888,153.76112442016603,192.40499877929688,38.64387435913085,,288.14056396484375,,75.5971908569336,,206.45668029785156
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,4,3550,0,0,874,877,1365,364,".

",same_rollout_fine_class,same_rollout,fine_class,18,0.44910908300738817,False,32,False,0.7321739271362158,-0.35137789748409204,-1.0835518246203077,0.23057869351772686,1.6503822165152227,1.419803522997496,-0.9460969005587759,-1.1766755940765028,-0.051471092682096785,228.27985687255858,120.5015754699707,-107.77828140258788,178.38739117709073,319.61181640625,141.22442522915927,61.3463134765625,-117.04107770052823,150.33258056640625
secret_number__commands_reviewed__s22346__step_03__event_01,secret_number__commands_reviewed__s22346,secret_number,commands_reviewed,incorrect,L22_SV32,5,3547,0,0,871,874,1362,13,.,same_rollout_exact_token,same_rollout,exact_token,21,0.44571925249891353,False,35,False,0.6569089920353249,0.2608243834162471,-0.39608460861907785,0.06441031057840632,1.8392616826200783,1.7748513720416719,-0.5959890017589605,-0.6603993123373668,1.6503822165152227,220.7934356689453,181.3958568572998,-39.3975788116455,161.8590237010609,338.3992004394531,176.54017673839223,96.17070007324219,-65.6883236278187,319.61181640625
secret_number__guess_log_reviewed__s32345__step_00__event_01,secret_number__guess_log_reviewed__s32345,secret_number,guess_log_reviewed,incorrect,L17_SV28,1,4552,0,0,136,139,619,13,.,same_step_fine_class,same_step,fine_class,0,0.16770186335403736,False,41,True,-0.4685062985060101,0.04300167659779905,0.5115079751038092,-0.21515716365415488,1.7216130233528868,1.9367701870070417,-1.3572070751326335,-1.1420499114784786,-0.7248411836696557,35.063058090209964,44.52294683456421,9.459888744354245,39.74852683327415,75.5673828125,35.81885597922585,18.627321243286133,-21.121205589988016,30.322370529174805
secret_number__guess_log_reviewed__s32345__step_00__event_01,secret_number__guess_log_reviewed__s32345,secret_number,guess_log_reviewed,incorrect,L17_SV28,2,4554,0,0,138,141,621,13,.,same_step_fine_class,same_step,fine_class,0,0.18012422360248448,False,41,True,-0.0279298251113028,0.1625306660075359,0.1904604911188387,-0.45803838014577086,1.7216130233528868,2.179651403498658,-0.817276047850927,-0.35923766770515614,-0.7505134954663366,43.2111312866211,46.733530044555664,3.5223987579345675,35.25665300542658,75.5673828125,40.31072980707342,28.612869262695312,-6.643783742731266,29.847583770751953
