bank,candidate,polarity,selected,selrank,layer,R,S,F,X,U,ratio
GSS,L05_SV06,positive,True,1245,5,4,0,0,1,12,0.000
GSS,L05_SV07,negative,False,1379,5,44,4,0,0,16,0.083
GSS,L05_SV07,positive,True,1379,5,0,0,0,0,0,
GSS,L05_SV08,negative,True,798,5,25,4,2,1,12,0.138
GSS,L05_SV08,positive,False,798,5,15,0,1,0,4,0.000
GSS,L05_SV09,negative,False,1341,5,13,0,46,0,0,0.000
GSS,L05_SV09,positive,True,1341,5,8,9,2,0,15,0.529
GSS,L05_SV10,negative,True,1148,5,30,5,13,11,0,0.143
GSS,L05_SV10,positive,False,1148,5,0,0,0,0,0,
GSS,L05_SV11,negative,True,1105,5,2,0,0,1,1,0.000
GSS,L05_SV11,positive,False,1105,5,29,0,25,0,3,0.000
GSS,L05_SV12,negative,False,1158,5,37,1,8,0,14,0.026
GSS,L05_SV12,positive,True,1158,5,1,0,1,0,0,0.000
GSS,L05_SV13,negative,True,157,5,0,23,1,0,0,1.000
GSS,L05_SV13,positive,False,157,5,59,0,0,0,5,0.000
GSS,L05_SV14,negative,True,605,5,40,1,6,0,2,0.024
GSS,L05_SV14,positive,False,605,5,3,8,39,0,1,0.727
GSS,L05_SV15,negative,False,895,5,59,0,0,0,1,0.000
GSS,L05_SV15,positive,True,895,5,12,10,2,0,3,0.455
GSS,L05_SV16,negative,True,926,5,39,5,2,1,11,0.114
GSS,L05_SV16,positive,False,926,5,23,6,21,0,0,0.207
GSS,L05_SV17,negative,False,1329,5,0,3,11,0,3,1.000
GSS,L05_SV17,positive,True,1329,5,9,44,8,0,1,0.830
GSS,L05_SV18,negative,True,112,5,8,8,16,0,12,0.500
GSS,L05_SV18,positive,False,112,5,26,0,34,0,0,0.000
GSS,L05_SV19,negative,True,844,5,49,0,1,0,3,0.000
GSS,L05_SV19,positive,False,844,5,1,2,52,0,1,0.667
GSS,L05_SV20,negative,False,803,5,55,1,1,0,5,0.018
GSS,L05_SV20,positive,True,803,5,10,27,2,1,5,0.730
GSS,L05_SV21,negative,False,541,5,52,1,1,0,7,0.019
GSS,L05_SV21,positive,True,541,5,6,27,7,1,9,0.818
GSS,L05_SV22,negative,False,858,5,1,0,60,0,1,0.000
GSS,L05_SV22,positive,True,858,5,60,0,0,0,1,0.000
GSS,L05_SV23,negative,True,323,5,36,7,0,0,16,0.163
GSS,L05_SV23,positive,False,323,5,11,8,28,0,0,0.421
GSS,L05_SV24,negative,False,588,5,7,1,14,0,4,0.125
GSS,L05_SV24,positive,True,588,5,33,0,0,0,6,0.000
GSS,L05_SV25,negative,True,175,5,3,0,1,0,0,0.000
GSS,L05_SV25,positive,False,175,5,38,18,1,0,3,0.321
GSS,L05_SV26,negative,True,122,5,4,2,39,0,1,0.333
GSS,L05_SV26,positive,False,122,5,50,2,2,0,5,0.038
GSS,L05_SV27,negative,True,610,5,37,10,0,0,7,0.213
GSS,L05_SV27,positive,False,610,5,1,0,1,0,0,0.000
GSS,L05_SV28,negative,True,403,5,30,1,0,0,7,0.032
GSS,L05_SV28,positive,False,403,5,37,0,3,0,5,0.000
GSS,L05_SV29,negative,False,575,5,26,2,0,8,8,0.071
GSS,L05_SV29,positive,True,575,5,6,0,31,0,3,0.000
GSS,L05_SV30,negative,False,1185,5,11,24,27,0,0,0.686
GSS,L05_SV30,positive,True,1185,5,42,0,0,0,7,0.000
GSS,L05_SV31,negative,True,943,5,44,7,0,0,3,0.137
GSS,L05_SV31,positive,False,943,5,37,2,1,0,21,0.051
GSS,L05_SV32,negative,True,209,5,37,1,0,0,4,0.026
GSS,L05_SV32,positive,False,209,5,0,0,64,0,0,
GSS,L05_SV33,negative,False,350,5,3,40,15,0,3,0.930
GSS,L05_SV33,positive,True,350,5,39,3,0,0,11,0.071
GSS,L05_SV34,negative,True,702,5,57,0,1,0,3,0.000
GSS,L05_SV34,positive,False,702,5,2,1,12,0,10,0.333
GSS,L05_SV35,negative,True,396,5,26,2,3,0,3,0.071
GSS,L05_SV35,positive,False,396,5,20,1,39,0,2,0.048
GSS,L05_SV36,negative,True,1354,5,20,0,1,0,11,0.000
GSS,L05_SV36,positive,False,1354,5,26,21,7,0,0,0.447
GSS,L05_SV37,negative,True,499,5,11,6,28,0,7,0.353
GSS,L05_SV37,positive,False,499,5,31,0,25,0,4,0.000
GSS,L05_SV38,negative,False,901,5,5,17,27,0,4,0.773
GSS,L05_SV38,positive,True,901,5,35,0,0,0,5,0.000
GSS,L05_SV39,negative,False,1074,5,9,4,13,0,15,0.308
GSS,L05_SV39,positive,True,1074,5,30,6,0,0,14,0.167
GSS,L05_SV40,negative,True,669,5,50,0,1,0,6,0.000
GSS,L05_SV40,positive,False,669,5,23,5,0,0,20,0.179
GSS,L05_SV41,negative,True,178,5,27,28,0,0,7,0.509
GSS,L05_SV41,positive,False,178,5,12,0,8,0,6,0.000
GSS,L05_SV42,negative,True,908,5,21,34,6,0,2,0.618
GSS,L05_SV42,positive,False,908,5,50,0,0,0,3,0.000
GSS,L05_SV43,negative,False,300,5,44,1,0,0,9,0.022
GSS,L05_SV43,positive,True,300,5,41,9,3,0,7,0.180
GSS,L05_SV44,negative,True,1299,5,16,11,3,0,10,0.407
GSS,L05_SV44,positive,False,1299,5,18,0,36,0,4,0.000
GSS,L05_SV45,negative,False,1024,5,13,10,2,1,13,0.435
GSS,L05_SV45,positive,True,1024,5,35,1,1,0,13,0.028
GSS,L05_SV46,negative,True,790,5,49,2,3,0,6,0.039
GSS,L05_SV46,positive,False,790,5,29,0,6,0,6,0.000
GSS,L05_SV47,negative,False,953,5,5,5,41,0,1,0.500
GSS,L05_SV47,positive,True,953,5,32,4,8,0,13,0.111
GSS,L05_SV48,negative,True,687,5,48,0,0,0,13,0.000
GSS,L05_SV48,positive,False,687,5,16,8,10,0,20,0.333
GSS,L05_SV49,negative,True,596,5,7,0,41,0,2,0.000
GSS,L05_SV49,positive,False,596,5,50,10,0,0,0,0.167
GSS,L05_SV50,negative,False,279,5,13,15,0,1,7,0.536
GSS,L05_SV50,positive,True,279,5,57,2,0,0,0,0.034
GSS,L05_SV51,negative,False,234,5,13,4,14,0,2,0.235
GSS,L05_SV51,positive,True,234,5,24,28,0,0,3,0.538
GSS,L05_SV52,negative,True,1240,5,33,6,4,0,19,0.154
GSS,L05_SV52,positive,False,1240,5,4,0,6,0,0,0.000
GSS,L05_SV53,negative,False,734,5,21,0,0,0,18,0.000
GSS,L05_SV53,positive,True,734,5,7,8,42,0,4,0.533
GSS,L05_SV54,negative,False,37,5,3,0,58,0,2,0.000
GSS,L05_SV54,positive,True,37,5,43,0,3,0,15,0.000
GSS,L05_SV55,negative,True,632,5,18,2,40,0,2,0.100
GSS,L05_SV55,positive,False,632,5,25,0,17,0,14,0.000
GSS,L05_SV56,negative,False,933,5,23,1,2,0,7,0.042
GSS,L05_SV56,positive,True,933,5,5,1,57,0,1,0.167
GSS,L05_SV57,negative,True,152,5,23,25,3,0,10,0.521
GSS,L05_SV57,positive,False,152,5,11,45,1,0,2,0.804
GSS,L05_SV58,negative,True,488,5,19,0,13,0,6,0.000
GSS,L05_SV58,positive,False,488,5,43,5,0,0,8,0.104
GSS,L05_SV59,negative,False,606,5,7,5,10,0,0,0.417
GSS,L05_SV59,positive,True,606,5,27,0,3,0,13,0.000
GSS,L05_SV60,negative,False,522,5,43,0,4,9,2,0.000
GSS,L05_SV60,positive,True,522,5,7,1,0,0,12,0.125
GSS,L05_SV61,negative,True,721,5,38,2,1,0,6,0.050
GSS,L05_SV61,positive,False,721,5,0,0,62,0,2,
GSS,L05_SV62,negative,False,498,5,33,1,4,0,8,0.029
GSS,L05_SV62,positive,True,498,5,31,5,2,0,11,0.139
GSS,L05_SV63,negative,False,413,5,16,2,30,0,7,0.111
GSS,L05_SV63,positive,True,413,5,30,9,11,0,6,0.231
GSS,L05_SV64,negative,True,826,5,12,1,0,0,28,0.077
GSS,L05_SV64,positive,False,826,5,40,0,2,0,13,0.000
GSS,L06_SV01,negative,True,1447,6,0,0,64,0,0,
GSS,L06_SV01,positive,False,1447,6,28,0,0,1,24,0.000
GSS,L06_SV02,negative,False,1469,6,8,0,39,0,0,0.000
GSS,L06_SV02,positive,True,1469,6,56,0,0,0,5,0.000
GSS,L06_SV03,negative,False,1406,6,19,2,0,0,9,0.095
GSS,L06_SV03,positive,True,1406,6,7,0,57,0,0,0.000
GSS,L06_SV04,negative,False,1464,6,50,2,5,0,1,0.038
GSS,L06_SV04,positive,True,1464,6,0,0,8,0,0,
GSS,L06_SV05,negative,False,1407,6,41,0,23,0,0,0.000
GSS,L06_SV05,positive,True,1407,6,0,0,0,0,9,
GSS,L06_SV06,negative,False,1349,6,0,0,0,0,0,
GSS,L06_SV06,positive,True,1349,6,32,3,0,0,27,0.086
GSS,L06_SV07,negative,False,1366,6,43,1,0,0,19,0.023
GSS,L06_SV07,positive,True,1366,6,1,0,0,0,0,0.000
GSS,L06_SV08,negative,True,84,6,0,0,0,1,1,
GSS,L06_SV08,positive,False,84,6,31,0,3,0,14,0.000
GSS,L06_SV09,negative,True,1277,6,27,1,8,6,2,0.036
GSS,L06_SV09,positive,False,1277,6,0,4,3,0,0,1.000
GSS,L06_SV10,negative,True,1157,6,31,2,12,0,5,0.061
GSS,L06_SV10,positive,False,1157,6,29,5,9,0,3,0.147
GSS,L06_SV11,negative,True,869,6,7,26,24,0,2,0.788
GSS,L06_SV11,positive,False,869,6,55,0,0,0,2,0.000
GSS,L06_SV12,negative,True,1243,6,5,1,6,0,0,0.167
GSS,L06_SV12,positive,False,1243,6,49,0,0,0,14,0.000
GSS,L06_SV13,negative,True,1023,6,57,3,0,0,1,0.050
GSS,L06_SV13,positive,False,1023,6,5,49,10,0,0,0.907
GSS,L06_SV14,negative,True,1161,6,9,49,0,0,2,0.845
GSS,L06_SV14,positive,False,1161,6,31,0,14,2,5,0.000
GSS,L06_SV15,negative,True,1338,6,24,3,15,0,10,0.111
GSS,L06_SV15,positive,False,1338,6,47,0,0,0,5,0.000
GSS,L06_SV16,negative,True,107,6,24,12,6,0,11,0.333
GSS,L06_SV16,positive,False,107,6,58,0,2,0,1,0.000
GSS,L06_SV17,negative,False,827,6,4,7,22,0,6,0.636
GSS,L06_SV17,positive,True,827,6,59,0,0,0,0,0.000
GSS,L06_SV18,negative,True,651,6,4,1,53,0,1,0.200
GSS,L06_SV18,positive,False,651,6,13,2,0,0,1,0.133
GSS,L06_SV19,negative,False,961,6,7,0,38,0,1,0.000
GSS,L06_SV19,positive,True,961,6,32,3,0,0,8,0.086
GSS,L06_SV20,negative,True,213,6,19,27,4,0,3,0.587
GSS,L06_SV20,positive,False,213,6,55,0,0,0,6,0.000
GSS,L06_SV21,negative,True,371,6,21,1,4,0,5,0.045
GSS,L06_SV21,positive,False,371,6,45,0,4,0,5,0.000
GSS,L06_SV22,negative,True,1282,6,16,6,1,0,7,0.273
GSS,L06_SV22,positive,False,1282,6,2,0,29,0,3,0.000
GSS,L06_SV23,negative,False,608,6,1,0,7,0,0,0.000
GSS,L06_SV23,positive,True,608,6,38,0,0,1,5,0.000
GSS,L06_SV24,negative,False,360,6,2,14,38,0,7,0.875
GSS,L06_SV24,positive,True,360,6,30,0,0,0,9,0.000
GSS,L06_SV25,negative,True,1278,6,12,0,16,0,2,0.000
GSS,L06_SV25,positive,False,1278,6,14,8,34,0,5,0.364
GSS,L06_SV26,negative,False,863,6,32,0,0,0,6,0.000
GSS,L06_SV26,positive,True,863,6,47,4,11,0,0,0.078
GSS,L06_SV27,negative,False,744,6,14,4,0,0,15,0.222
GSS,L06_SV27,positive,True,744,6,52,5,1,0,2,0.088
GSS,L06_SV28,negative,True,377,6,49,0,1,0,3,0.000
GSS,L06_SV28,positive,False,377,6,20,6,28,0,8,0.231
GSS,L06_SV29,negative,False,1031,6,2,8,51,0,3,0.800
GSS,L06_SV29,positive,True,1031,6,21,0,0,0,4,0.000
GSS,L06_SV30,negative,False,900,6,18,0,4,2,9,0.000
GSS,L06_SV30,positive,True,900,6,38,12,1,0,7,0.240
GSS,L06_SV31,negative,False,941,6,0,0,60,0,0,
GSS,L06_SV31,positive,True,941,6,21,0,19,0,8,0.000
GSS,L06_SV32,negative,True,224,6,49,1,0,0,10,0.020
GSS,L06_SV32,positive,False,224,6,19,0,11,0,4,0.000
GSS,L06_SV33,negative,False,928,6,13,1,8,2,3,0.071
GSS,L06_SV33,positive,True,928,6,15,6,13,0,7,0.286
GSS,L06_SV34,negative,False,482,6,5,54,0,0,4,0.915
GSS,L06_SV34,positive,True,482,6,24,0,0,0,11,0.000
GSS,L06_SV35,negative,True,457,6,37,6,7,0,3,0.140
GSS,L06_SV35,positive,False,457,6,16,11,16,0,13,0.407
GSS,L06_SV36,negative,False,570,6,27,0,0,0,4,0.000
GSS,L06_SV36,positive,True,570,6,18,3,4,0,11,0.143
GSS,L06_SV37,negative,False,511,6,53,0,0,0,5,0.000
GSS,L06_SV37,positive,True,511,6,4,1,54,0,1,0.200
GSS,L06_SV38,negative,True,337,6,29,0,5,0,12,0.000
GSS,L06_SV38,positive,False,337,6,44,1,3,0,4,0.022
GSS,L06_SV39,negative,True,850,6,1,0,0,0,0,0.000
GSS,L06_SV39,positive,False,850,6,11,8,32,0,1,0.421
GSS,L06_SV40,negative,False,387,6,14,0,12,0,14,0.000
GSS,L06_SV40,positive,True,387,6,13,1,6,3,9,0.071
GSS,L06_SV41,negative,False,678,6,46,0,1,0,14,0.000
GSS,L06_SV41,positive,True,678,6,21,17,0,0,15,0.447
GSS,L06_SV42,negative,True,750,6,46,0,12,0,3,0.000
GSS,L06_SV42,positive,False,750,6,2,1,0,0,2,0.333
GSS,L06_SV43,negative,False,552,6,3,4,55,0,1,0.571
GSS,L06_SV43,positive,True,552,6,20,1,0,0,12,0.048
GSS,L06_SV44,negative,False,815,6,28,6,17,0,6,0.176
GSS,L06_SV44,positive,True,815,6,18,0,12,0,12,0.000
GSS,L06_SV45,negative,True,1204,6,33,3,19,0,7,0.083
GSS,L06_SV45,positive,False,1204,6,17,1,4,0,3,0.056
GSS,L06_SV46,negative,False,757,6,44,0,1,0,12,0.000
GSS,L06_SV46,positive,True,757,6,27,4,0,0,6,0.129
GSS,L06_SV47,negative,True,331,6,34,17,1,0,8,0.333
GSS,L06_SV47,positive,False,331,6,8,0,0,0,12,0.000
GSS,L06_SV48,negative,True,811,6,34,1,7,0,5,0.029
GSS,L06_SV48,positive,False,811,6,47,3,5,0,6,0.060
GSS,L06_SV49,negative,True,653,6,22,3,30,0,5,0.120
GSS,L06_SV49,positive,False,653,6,38,7,5,0,5,0.156
GSS,L06_SV50,negative,False,489,6,43,0,14,0,7,0.000
GSS,L06_SV50,positive,True,489,6,33,3,1,0,14,0.083
GSS,L06_SV51,negative,False,140,6,2,2,0,0,5,0.500
GSS,L06_SV51,positive,True,140,6,11,0,1,0,8,0.000
GSS,L06_SV52,negative,True,1128,6,20,1,40,0,2,0.048
GSS,L06_SV52,positive,False,1128,6,27,0,0,0,7,0.000
GSS,L06_SV53,negative,True,548,6,43,2,1,0,14,0.044
GSS,L06_SV53,positive,False,548,6,13,4,7,1,10,0.235
GSS,L06_SV54,negative,True,938,6,43,2,10,0,8,0.044
GSS,L06_SV54,positive,False,938,6,25,0,0,0,22,0.000
GSS,L06_SV55,negative,True,1110,6,14,29,10,0,5,0.674
GSS,L06_SV55,positive,False,1110,6,22,0,20,0,13,0.000
GSS,L06_SV56,negative,True,416,6,37,0,2,0,12,0.000
GSS,L06_SV56,positive,False,416,6,36,6,1,1,11,0.143
GSS,L06_SV57,negative,False,280,6,33,0,14,1,2,0.000
GSS,L06_SV57,positive,True,280,6,9,5,0,0,4,0.357
GSS,L06_SV58,negative,True,528,6,28,5,2,0,10,0.152
GSS,L06_SV58,positive,False,528,6,29,15,6,0,9,0.341
GSS,L06_SV59,negative,True,272,6,43,0,8,0,8,0.000
GSS,L06_SV59,positive,False,272,6,8,39,0,0,13,0.830
GSS,L06_SV60,negative,False,654,6,44,0,0,0,20,0.000
GSS,L06_SV60,positive,True,654,6,37,1,0,0,9,0.026
GSS,L06_SV61,negative,False,1047,6,40,0,2,0,13,0.000
GSS,L06_SV61,positive,True,1047,6,31,7,1,0,8,0.184
GSS,L06_SV62,negative,True,661,6,23,7,11,0,9,0.233
GSS,L06_SV62,positive,False,661,6,26,1,5,0,11,0.037
GSS,L06_SV63,negative,True,1034,6,26,22,0,0,9,0.458
GSS,L06_SV63,positive,False,1034,6,11,0,12,0,17,0.000
GSS,L06_SV64,negative,True,1275,6,12,11,1,0,14,0.478
GSS,L06_SV64,positive,False,1275,6,3,0,48,0,0,0.000
GSS,L07_SV01,negative,True,1454,7,0,0,64,0,0,
GSS,L07_SV01,positive,False,1454,7,44,0,0,3,12,0.000
GSS,L07_SV02,negative,False,1428,7,51,0,0,0,5,0.000
GSS,L07_SV02,positive,True,1428,7,0,0,1,0,0,
GSS,L07_SV03,negative,False,862,7,15,2,30,0,13,0.118
GSS,L07_SV03,positive,True,862,7,0,1,0,0,0,1.000
GSS,L07_SV04,negative,False,1152,7,49,7,5,0,0,0.125
GSS,L07_SV04,positive,True,1152,7,0,0,1,0,0,
GSS,L07_SV05,negative,False,1453,7,48,0,1,0,15,0.000
GSS,L07_SV05,positive,True,1453,7,0,0,0,0,0,
GSS,L07_SV06,negative,False,1067,7,0,1,40,0,0,1.000
GSS,L07_SV06,positive,True,1067,7,29,1,0,0,18,0.033
GSS,L07_SV07,negative,False,970,7,0,0,0,0,0,
GSS,L07_SV07,positive,True,970,7,6,0,7,3,3,0.000
GSS,L07_SV08,negative,False,327,7,60,0,0,0,4,0.000
GSS,L07_SV08,positive,True,327,7,12,26,0,0,4,0.684
GSS,L07_SV09,negative,True,1269,7,53,0,0,2,8,0.000
GSS,L07_SV09,positive,False,1269,7,0,4,2,0,0,1.000
GSS,L07_SV10,negative,True,1268,7,22,33,5,0,3,0.600
GSS,L07_SV10,positive,False,1268,7,24,3,23,0,2,0.111
GSS,L07_SV11,negative,False,494,7,45,0,5,0,8,0.000
GSS,L07_SV11,positive,True,494,7,11,3,0,0,2,0.214
GSS,L07_SV12,negative,False,707,7,18,9,22,0,3,0.333
GSS,L07_SV12,positive,True,707,7,60,0,0,0,1,0.000
GSS,L07_SV13,negative,True,735,7,61,0,1,0,2,0.000
GSS,L07_SV13,positive,False,735,7,3,7,45,0,0,0.700
GSS,L07_SV14,negative,False,451,7,48,1,7,0,7,0.020
GSS,L07_SV14,positive,True,451,7,3,0,25,0,1,0.000
GSS,L07_SV15,negative,True,1138,7,2,8,40,0,2,0.800
GSS,L07_SV15,positive,False,1138,7,32,0,0,0,2,0.000
GSS,L07_SV16,negative,False,276,7,37,1,2,0,13,0.026
GSS,L07_SV16,positive,True,276,7,4,2,1,0,2,0.333
GSS,L07_SV17,negative,False,1229,7,32,5,16,0,0,0.135
GSS,L07_SV17,positive,True,1229,7,37,0,1,0,12,0.000
GSS,L07_SV18,negative,True,719,7,21,22,0,1,13,0.512
GSS,L07_SV18,positive,False,719,7,51,0,7,0,2,0.000
GSS,L07_SV19,negative,False,587,7,60,0,0,0,1,0.000
GSS,L07_SV19,positive,True,587,7,13,0,9,0,5,0.000
GSS,L07_SV20,negative,False,495,7,13,8,7,0,2,0.381
GSS,L07_SV20,positive,True,495,7,43,0,1,0,8,0.000
GSS,L07_SV21,negative,True,683,7,61,0,0,0,2,0.000
GSS,L07_SV21,positive,False,683,7,8,16,4,1,3,0.667
GSS,L07_SV22,negative,False,851,7,7,0,3,0,5,0.000
GSS,L07_SV22,positive,True,851,7,3,8,52,0,0,0.727
GSS,L07_SV23,negative,False,1119,7,2,0,8,0,2,0.000
GSS,L07_SV23,positive,True,1119,7,38,2,3,0,20,0.050
GSS,L07_SV24,negative,False,471,7,12,0,0,0,14,0.000
GSS,L07_SV24,positive,True,471,7,38,0,3,1,15,0.000
GSS,L07_SV25,negative,False,1221,7,6,1,54,0,0,0.143
GSS,L07_SV25,positive,True,1221,7,21,5,0,0,14,0.192
GSS,L07_SV26,negative,True,319,7,0,0,0,0,0,
GSS,L07_SV26,positive,False,319,7,15,1,14,0,8,0.062
GSS,L07_SV27,negative,False,1145,7,4,0,46,0,0,0.000
GSS,L07_SV27,positive,True,1145,7,41,9,5,0,3,0.180
GSS,L07_SV28,negative,True,602,7,49,1,0,0,5,0.020
GSS,L07_SV28,positive,False,602,7,15,6,12,0,15,0.286
GSS,L07_SV29,negative,False,886,7,42,4,4,0,2,0.087
GSS,L07_SV29,positive,True,886,7,21,0,2,0,6,0.000
GSS,L07_SV30,negative,False,391,7,21,1,35,0,6,0.045
GSS,L07_SV30,positive,True,391,7,32,0,4,0,4,0.000
GSS,L07_SV31,negative,True,1014,7,41,1,1,1,3,0.024
GSS,L07_SV31,positive,False,1014,7,52,0,3,0,3,0.000
GSS,L07_SV32,negative,True,667,7,46,1,0,0,9,0.021
GSS,L07_SV32,positive,False,667,7,20,1,6,0,13,0.048
GSS,L07_SV33,negative,True,1005,7,43,0,8,0,0,0.000
GSS,L07_SV33,positive,False,1005,7,17,12,20,0,7,0.414
GSS,L07_SV34,negative,False,777,7,38,0,0,0,7,0.000
GSS,L07_SV34,positive,True,777,7,6,2,56,0,0,0.250
GSS,L07_SV35,negative,False,865,7,29,5,18,0,2,0.147
GSS,L07_SV35,positive,True,865,7,24,0,0,0,6,0.000
GSS,L07_SV36,negative,False,1156,7,9,27,9,0,7,0.750
GSS,L07_SV36,positive,True,1156,7,22,3,10,0,3,0.120
GSS,L07_SV37,negative,False,680,7,48,3,2,0,10,0.059
GSS,L07_SV37,positive,True,680,7,7,0,1,1,13,0.000
GSS,L07_SV38,negative,False,1102,7,26,3,7,0,14,0.103
GSS,L07_SV38,positive,True,1102,7,26,12,0,0,7,0.316
GSS,L07_SV39,negative,False,118,7,5,2,17,0,2,0.286
GSS,L07_SV39,positive,True,118,7,8,1,2,0,7,0.111
GSS,L07_SV40,negative,False,414,7,52,1,1,0,1,0.019
GSS,L07_SV40,positive,True,414,7,6,0,9,0,4,0.000
GSS,L07_SV41,negative,False,1202,7,13,5,11,0,4,0.278
GSS,L07_SV41,positive,True,1202,7,45,0,1,0,9,0.000
GSS,L07_SV42,negative,True,355,7,19,0,31,0,1,0.000
GSS,L07_SV42,positive,False,355,7,23,18,2,0,11,0.439
GSS,L07_SV43,negative,True,252,7,11,1,3,0,7,0.083
GSS,L07_SV43,positive,False,252,7,3,1,52,0,4,0.250
GSS,L07_SV44,negative,False,461,7,9,13,10,0,5,0.591
GSS,L07_SV44,positive,True,461,7,42,0,1,0,6,0.000
GSS,L07_SV45,negative,True,321,7,29,17,12,0,3,0.370
GSS,L07_SV45,positive,False,321,7,46,0,0,0,13,0.000
GSS,L07_SV46,negative,True,1244,7,24,1,18,0,0,0.040
GSS,L07_SV46,positive,False,1244,7,13,5,1,2,4,0.278
GSS,L07_SV47,negative,True,479,7,23,0,0,1,19,0.000
GSS,L07_SV47,positive,False,479,7,52,0,3,0,5,0.000
GSS,L07_SV48,negative,False,259,7,39,1,2,0,8,0.025
GSS,L07_SV48,positive,True,259,7,2,8,46,0,4,0.800
GSS,L07_SV49,negative,True,1049,7,21,12,4,0,23,0.364
GSS,L07_SV49,positive,False,1049,7,12,0,30,0,5,0.000
GSS,L07_SV50,negative,True,782,7,8,6,28,0,6,0.429
GSS,L07_SV50,positive,False,782,7,35,0,1,0,18,0.000
GSS,L07_SV51,negative,True,260,7,36,6,16,0,4,0.143
GSS,L07_SV51,positive,False,260,7,3,1,16,0,8,0.250
GSS,L07_SV52,negative,False,831,7,8,2,46,0,6,0.200
GSS,L07_SV52,positive,True,831,7,31,1,0,0,5,0.031
GSS,L07_SV53,negative,True,1054,7,36,2,2,0,10,0.053
GSS,L07_SV53,positive,False,1054,7,10,0,47,0,5,0.000
GSS,L07_SV54,negative,False,705,7,26,0,0,0,5,0.000
GSS,L07_SV54,positive,True,705,7,0,61,2,0,0,1.000
GSS,L07_SV55,negative,False,612,7,24,19,1,0,14,0.442
GSS,L07_SV55,positive,True,612,7,21,1,14,1,6,0.045
GSS,L07_SV56,negative,True,93,7,6,0,0,0,5,0.000
GSS,L07_SV56,positive,False,93,7,13,0,42,0,2,0.000
GSS,L07_SV57,negative,True,704,7,28,9,5,0,11,0.243
GSS,L07_SV57,positive,False,704,7,12,2,23,1,7,0.143
GSS,L07_SV58,negative,False,492,7,31,0,8,0,11,0.000
GSS,L07_SV58,positive,True,492,7,12,28,9,0,8,0.700
GSS,L07_SV59,negative,True,540,7,39,0,7,0,14,0.000
GSS,L07_SV59,positive,False,540,7,25,0,2,2,4,0.000
GSS,L07_SV60,negative,False,363,7,7,5,4,0,3,0.417
GSS,L07_SV60,positive,True,363,7,25,28,0,0,3,0.528
GSS,L07_SV61,negative,True,369,7,42,9,4,0,6,0.176
GSS,L07_SV61,positive,False,369,7,10,0,0,0,23,0.000
GSS,L07_SV62,negative,False,553,7,34,19,0,0,7,0.358
GSS,L07_SV62,positive,True,553,7,23,1,12,0,12,0.042
GSS,L07_SV63,negative,True,22,7,18,36,0,0,8,0.667
GSS,L07_SV63,positive,False,22,7,6,0,8,0,2,0.000
GSS,L07_SV64,negative,False,772,7,12,4,19,0,9,0.250
GSS,L07_SV64,positive,True,772,7,21,0,0,0,5,0.000
GSS,L08_SV01,negative,True,1452,8,0,0,64,0,0,
GSS,L08_SV01,positive,False,1452,8,46,0,0,1,13,0.000
GSS,L08_SV02,negative,False,1261,8,58,0,0,0,0,0.000
GSS,L08_SV02,positive,True,1261,8,0,0,1,0,0,
GSS,L08_SV03,negative,True,1405,8,33,7,24,0,0,0.175
GSS,L08_SV03,positive,False,1405,8,1,0,1,0,1,0.000
GSS,L08_SV04,negative,False,1403,8,46,0,0,0,18,0.000
GSS,L08_SV04,positive,True,1403,8,0,0,0,0,0,
GSS,L08_SV05,negative,True,944,8,0,0,0,0,0,
GSS,L08_SV05,positive,False,944,8,16,2,0,1,6,0.111
GSS,L08_SV06,negative,True,184,8,7,3,10,0,0,0.300
GSS,L08_SV06,positive,False,184,8,22,0,6,0,24,0.000
GSS,L08_SV07,negative,True,1340,8,58,0,0,0,3,0.000
GSS,L08_SV07,positive,False,1340,8,18,43,3,0,0,0.705
GSS,L08_SV08,negative,True,650,8,13,8,0,23,2,0.381
GSS,L08_SV08,positive,False,650,8,3,0,0,0,1,0.000
GSS,L08_SV09,negative,False,1276,8,13,36,7,0,1,0.735
GSS,L08_SV09,positive,True,1276,8,46,0,9,0,6,0.000
GSS,L08_SV10,negative,False,656,8,24,1,30,0,6,0.040
GSS,L08_SV10,positive,True,656,8,59,0,0,0,1,0.000
GSS,L08_SV11,negative,True,1125,8,58,0,0,0,6,0.000
GSS,L08_SV11,positive,False,1125,8,0,5,18,0,0,1.000
GSS,L08_SV12,negative,True,509,8,3,4,23,0,2,0.571
GSS,L08_SV12,positive,False,509,8,41,0,0,0,0,0.000
GSS,L08_SV13,negative,True,700,8,0,1,53,0,0,1.000
GSS,L08_SV13,positive,False,700,8,47,2,0,0,7,0.041
GSS,L08_SV14,negative,False,357,8,45,0,2,0,11,0.000
GSS,L08_SV14,positive,True,357,8,1,1,6,0,1,0.500
GSS,L08_SV15,negative,True,636,8,26,6,0,0,1,0.188
GSS,L08_SV15,positive,False,636,8,4,7,53,0,0,0.636
GSS,L08_SV16,negative,True,1238,8,16,3,12,1,16,0.158
GSS,L08_SV16,positive,False,1238,8,25,1,10,0,5,0.038
GSS,L08_SV17,negative,True,995,8,37,8,1,0,7,0.178
GSS,L08_SV17,positive,False,995,8,17,0,19,0,4,0.000
GSS,L08_SV18,negative,False,847,8,47,0,0,0,3,0.000
