candidate,sign,rank,z,raw,pid,position,kept_position,token,context,trace_z
L10/SV03,positive,6,3.154774357952507,102.21791076660156,fineweb_discovery_0189,212,211, be," and other school fees, academic and extracurricular expenses, the purchase of textbooks, the lack of stipend and transportation fare ceased to⟦ be⟧ constant worries in the pursuit of a college degree. Each grantee is entitled to P30,000 per semester, and"," of{+1.61}  textbooks{-0.18} ,{+1.36}  the{-0.43}  lack{+0.86}  of{-0.16}  stipend{+0.39}  and{+1.64}  transportation{+0.59}  fare{+0.09}  ceased{+0.81}  to{+0.69} ⟦ be{+3.15}⟧  constant{+1.61}  worries{+1.96}  in{+0.80}  the{-1.04}  pursuit{+2.09}  of{+0.41}  a{-0.33}  college{-0.03}  degree{+0.67} .{+0.57}  Each{+1.43}  gr{-2.37}"
L10/SV03,positive,7,3.130795429025514,101.73902893066406,fineweb_discovery_0217,105,104, considered," as a member of such partnership,"" in which case ""the transaction shall, except as otherwise provided in this section, be⟦ considered⟧ as occurring between the partnership and one who is not a partner.""\nThe idea of this rule is that if you are an"," transaction{+0.33}  shall{+0.86} ,{+0.61}  except{+0.54}  as{+1.14}  otherwise{+1.96}  provided{+1.70}  in{+1.10}  this{-0.22}  section{+0.36} ,{+1.24}  be{+0.96} ⟦ considered{+3.13}⟧  as{+2.16}  occurring{+2.04}  between{+1.48}  the{-0.57}  partnership{-0.17}  and{+0.71}  one{+0.22}  who{+1.24}  is{-0.64}  not{+0.47}  a{-0.65}  partner{-0.48}"
L10/SV03,positive,8,3.058276054514902,100.2907485961914,fineweb_discovery_0286,153,152, following,".\nUnder each application on the Homepage, there will be a list of requirements for completion. Each requirement will have one of⟦ following⟧ as a status:\nFor Supplemental Forms:\nNot Started -A request has been made to send instructions to complete a required form", list{+1.11}  of{+1.43}  requirements{+1.00}  for{+0.99}  completion{+1.51} .{+0.52}  Each{+1.21}  requirement{+1.39}  will{+0.11}  have{+1.30}  one{-0.24}  of{+0.61} ⟦ following{+3.06}⟧  as{+0.96}  a{-0.72}  status{+0.07} :\n{-0.80} For{-0.45}  Supplemental{-0.30}  Forms{-0.95} :\n{-0.37} Not{-0.93}  Started{-0.12}  -{+1.78} A{+0.62}
L10/SV03,positive,9,3.0429809299697514,99.98529052734375,fineweb_discovery_0295,74,73, being," passengers, who Ms. Seagle said are in the process of forming an LLC. The two journalists, who are technically⟦ being⟧ hired by the passengers, will be paid for their services out of that advance. Whatever remains will be split evenly among the"," of{+0.79}  forming{+0.88}  an{-1.01}  LLC{-0.72} .{-0.26}  The{-0.03}  two{-0.66}  journalists{-0.44} ,{+0.00}  who{+0.59}  are{-0.43}  technically{+1.39} ⟦ being{+3.04}⟧  hired{+1.75}  by{+1.12}  the{-1.21}  passengers{-0.25} ,{+0.78}  will{-0.37}  be{-0.46}  paid{+0.46}  for{+0.78}  their{-0.53}  services{+0.03}  out{-0.82}"
L10/SV03,positive,10,3.042159576777153,99.96888732910156,fineweb_discovery_0188,96,95, providing,"i (Punjab, India), we are involved in offering quality assured array of products. Apart from this we also engaged in⟦ providing⟧ Third Party Manufacturing And Franchise Service.\nMonday :Open 24 hours - Open 24 hours\nTuesday :Open 24", assured{+1.33}  array{+0.53}  of{+1.94}  products{+0.06} .{+0.39}  Apart{-0.58}  from{+1.62}  this{+1.46}  we{+1.03}  also{-0.03}  engaged{+1.61}  in{-0.40} ⟦ providing{+3.04}⟧  Third{-0.98}  Party{+0.35}  Manufacturing{+1.13}  And{+0.29}  Franchise{-0.75}  Service{+0.22} .\n{-0.64} Monday{+0.14}  :{+0.27} Open{-0.35}  {-0.62} 24{-0.59}
L10/SV03,positive,11,2.9852837333752493,98.83302307128906,fineweb_discovery_0170,128,127, providing, person engaged in providing services or selling products within the United States?\n- Is this person running a business that performs services or⟦ providing⟧ products in the United States?\n- Did the person at anytime during the year generate a gain or loss on the sale of,?\n{-0.14} -{+0.90}  Is{+0.74}  this{+1.96}  person{+1.91}  running{+1.63}  a{-0.67}  business{+0.40}  that{+1.54}  performs{+1.00}  services{+0.40}  or{+1.24} ⟦ providing{+2.99}⟧  products{+0.90}  in{+0.83}  the{-1.05}  United{-1.51}  States{+0.43} ?\n{-0.03} -{+0.34}  Did{+0.06}  the{-0.92}  person{+1.10}  at{+0.11}  anytime{+1.61}
L10/SV03,positive,12,2.984424941758058,98.81587219238281,fineweb_discovery_0240,246,245, easily," and the silly/weak/vain mother (Kaplan 128). Ray and Lila, as mothers, can very⟦ easily⟧ be seen as “bad mothers” in the eyes","128{-0.29} ).{+0.04}  Ray{-1.48}  and{+0.24}  L{-2.30} ila{-0.60} ,{+0.88}  as{+0.92}  mothers{-0.53} ,{+1.38}  can{+0.88}  very{-0.59} ⟦ easily{+2.98}⟧  be{+0.06}  seen{+1.95}  as{+0.69}  “{-0.93} bad{-0.66}  mothers{+0.42} ”{+1.24}  in{+0.95}  the{-0.55}  eyes{+1.08}"
L10/SV03,positive,13,2.978778234065127,98.7031021118164,fineweb_discovery_0250,114,113,ieving," Cost pressures\n- Investment in new technologies\n- Optimizing R&D and innovation efforts\n- Production efficiency\n- Ach⟦ieving⟧ rapid, sustainable, and profitable growth\n- Different approaches needed in developed and developing markets\nEnergy Expertise Coupled with Target"," R{-2.54} &D{-0.41}  and{+1.41}  innovation{+0.53}  efforts{+1.33} \n{-0.25} -{+0.04}  Production{+0.49}  efficiency{+1.38} \n{+0.05} -{-0.60}  Ach{-1.35} ⟦ieving{+2.98}⟧  rapid{+0.56} ,{+1.53}  sustainable{+1.54} ,{-0.49}  and{+1.67}  profitable{+1.44}  growth{+0.05} \n{+0.00} -{+0.62}  Different{+0.47}  approaches{+1.46}  needed{+1.93}"
L10/SV03,positive,14,2.953445027432198,98.19717407226562,fineweb_discovery_0205,142,141, actually," mean that although you are a handicapper, the actual betting outcome is on your side. The truth of the matter is⟦ actually⟧, the majority of casual as well as professional bettors do not make a profit using their sports betting handicapping hobby. If"," outcome{+1.10}  is{+0.90}  on{+0.49}  your{+0.09}  side{+0.36} .{+0.51}  The{+1.12}  truth{+0.41}  of{+1.03}  the{-1.00}  matter{+1.62}  is{+1.65} ⟦ actually{+2.95}⟧ ,{+0.88}  the{-0.19}  majority{+1.49}  of{+1.65}  casual{+0.37}  as{+0.39}  well{-1.06}  as{+2.27}  professional{+0.73}  bettors{-0.01}  do{+0.44}  not{+0.80}"
L10/SV03,positive,15,2.9407499632725487,97.94364166259766,fineweb_discovery_0333,252,251, publishing,", to fill his centre forward need rather than Llorente.\nAll Odds and Markets are correct as of the date of⟦ publishing⟧.\nFancy a flutter",.\n{-0.45} All{+0.03}  Odds{-0.42}  and{+0.51}  Markets{-0.74}  are{+0.87}  correct{+1.04}  as{+0.40}  of{+1.06}  the{-0.02}  date{+0.49}  of{-0.19} ⟦ publishing{+2.94}⟧ .\n{-0.58} Fancy{-0.12}  a{+1.52}  flutter{-1.12}
L10/SV03,positive,16,2.917420094380079,97.47772216796875,fineweb_discovery_0131,133,132, essentially," in interviews with people who knew or taught Esperanza as she was growing and developing as an artist. And that refrain was⟦ essentially⟧, ""Finally, a Best New Artist winner worthy of the title"". I should hasten to add that no one I"," was{+1.45}  growing{+1.15}  and{+1.06}  developing{+2.03}  as{+1.34}  an{-0.89}  artist{+0.02} .{+0.38}  And{+0.97}  that{-0.01}  refrain{+1.11}  was{+1.52} ⟦ essentially{+2.92}⟧ ,{+0.31}  ""{+0.10} Finally{+0.59} ,{+1.15}  a{+1.10}  Best{-0.74}  New{-0.65}  Artist{-0.60}  winner{+0.90}  worthy{+1.15}  of{+1.53}  the{-0.46}"
L10/SV03,positive,17,2.9097242059778,97.32402801513672,fineweb_discovery_0115,140,139, currently,".\nThe Russian President spoke of a real threat to the lives and health of Russian citizens and the many compatriots who are⟦ currently⟧ on Ukrainian territory. Vladimir Putin stressed that in case of any further spread of violence to Eastern Ukraine and Crimea, Russia retains", and{+0.75}  health{+0.24}  of{+1.38}  Russian{-0.73}  citizens{+0.85}  and{+0.94}  the{-0.23}  many{+1.28}  compatri{-0.73} ots{+0.97}  who{+0.72}  are{+0.48} ⟦ currently{+2.91}⟧  on{+0.11}  Ukrainian{-0.08}  territory{+1.46} .{-0.01}  Vladimir{+0.69}  Putin{-0.45}  stressed{+0.42}  that{+0.41}  in{+0.03}  case{+1.18}  of{+0.23}  any{+1.47}
L10/SV03,positive,18,2.908256466923863,97.29471588134766,fineweb_discovery_0162,129,128, waiting," Portugal’s coastline.\nVisit our kids’ Christmas shop, for top toys, books, and stocking stuffers that are just⟦ waiting⟧ to be cherished. LCD televisions come with satellite channels and pay movies. Shop their site to get the look and ready your"," top{-0.15}  toys{+0.39} ,{+1.49}  books{+0.25} ,{-0.85}  and{+0.97}  stocking{-0.51}  stuff{-1.03} ers{+0.05}  that{+0.28}  are{-0.32}  just{+1.18} ⟦ waiting{+2.91}⟧  to{-0.42}  be{+0.18}  cherished{+1.59} .{+0.52}  LCD{-0.92}  televisions{+0.76}  come{+0.34}  with{+1.26}  satellite{+0.44}  channels{+1.08}  and{+1.01}  pay{-0.77}"
L10/SV03,positive,19,2.9036049336805694,97.20182037353516,fineweb_discovery_0054,52,51, wherein, had group discussions where participants were invited to share their lives based on the sessions. The participants were then led into a time⟦ wherein⟧ they examined their lives before the exposed Blessed Sacrament and once prepared were encouraged to make a good confession. The participants, on{+1.47}  the{-0.41}  sessions{+0.67} .{+0.17}  The{+0.27}  participants{+1.32}  were{-0.03}  then{+1.57}  led{-0.01}  into{+0.89}  a{-0.33}  time{+0.20} ⟦ wherein{+2.90}⟧  they{+0.26}  examined{+1.56}  their{+0.07}  lives{+0.91}  before{+1.34}  the{-0.40}  exposed{+0.53}  Blessed{-0.51}  Sac{-2.20} r{-1.83} ament{-0.28}  and{+0.75}
L10/SV03,positive,20,2.878377929925567,96.69801330566406,fineweb_discovery_0194,46,45, exercising, always cross the greater mile and include the bench press for your weightlifting workout routines.\nMilitary press is a weightlifting training⟦ exercising⟧ that is best while finished status. It does movement on your shoulder muscle tissue and your rotator cuff. As you can, weight{-0.91} lifting{+0.81}  workout{+0.41}  routines{+1.20} .\n{-0.57} Military{-0.17}  press{-0.53}  is{+0.43}  a{+0.48}  weight{-0.55} lifting{+0.94}  training{+1.25} ⟦ exercising{+2.88}⟧  that{+1.34}  is{-0.59}  best{+1.24}  while{+2.69}  finished{+1.85}  status{+0.46} .{+0.76}  It{-0.90}  does{-0.00}  movement{+1.10}  on{+1.10}  your{+0.08}
L10/SV03,positive,21,2.8721723200369285,96.57408142089844,fineweb_discovery_0397,100,99, nearly," painfully apparent to those around them. However, a cancer patient’s cognitive deficits from chemo are just as severe, albeit not⟦ nearly⟧ as noticeable to the outside world.\nA mild form of cognitive deficits is sometimes called “chemo brain.” These typically mild","’s{+0.98}  cognitive{+0.41}  deficits{+0.11}  from{+0.63}  chemo{-1.41}  are{+0.67}  just{+0.47}  as{+1.05}  severe{+1.19} ,{+0.46}  albeit{+2.37}  not{+0.13} ⟦ nearly{+2.87}⟧  as{-0.03}  noticeable{+1.91}  to{+0.74}  the{-0.89}  outside{+0.51}  world{+0.04} .\n{-0.87} A{+0.10}  mild{-0.05}  form{-0.11}  of{+0.11}  cognitive{+0.89}"
L10/SV03,positive,22,2.8479985584921566,96.09130859375,fineweb_discovery_0069,58,57, considered," an action that lowers the trustee’s income. Even if the beneficiary is designated in a way that prevents the assets from being⟦ considered⟧ available, Medicaid still applies a transfer penalty, sometimes called a gifting penalty, which prevents the trustee from being eligible for a"," beneficiary{+0.39}  is{+1.29}  designated{+1.31}  in{+0.34}  a{-1.08}  way{+1.05}  that{+0.90}  prevents{+0.62}  the{-1.01}  assets{-0.97}  from{+0.81}  being{+0.98} ⟦ considered{+2.85}⟧  available{+1.14} ,{+0.58}  Medicaid{-1.68}  still{+1.24}  applies{+0.97}  a{-0.17}  transfer{+0.01}  penalty{-0.52} ,{+0.67}  sometimes{+1.44}  called{+1.11}  a{-0.39}"
L10/SV03,positive,23,2.8444785825309453,96.02101135253906,fineweb_discovery_0197,191,190, ever," have friends in the… More\n22 Oct 2013\n""5 star luxury""\nThis villa had everything you could⟦ ever⟧ want: hot tub, pool, & bbq for adults and playstation, minigolf, garden games, and infl","\n{-0.30} ""{-0.53} 5{-0.58}  star{-0.29}  luxury{-0.01} ""\n{+0.11} This{+0.43}  villa{-0.97}  had{+0.72}  everything{+1.09}  you{-0.95}  could{+1.78} ⟦ ever{+2.84}⟧  want{+1.05} :{+0.81}  hot{-1.44}  tub{-1.22} ,{+0.88}  pool{-0.94} ,{+0.65}  &{-0.04}  bbq{-0.91}  for{+0.60}  adults{-0.28}  and{+1.25}"
L10/SV03,positive,24,2.8095003972684633,95.32246398925781,fineweb_discovery_0343,84,83, much," of all kinds of silver bracelets\n. Once a decent design is created in this kind of colour combination, you have pretty⟦ much⟧ fixed your entire jewellery box. For me this is a must have item in the jewellery closet. I have these in spare"," is{+0.52}  created{+1.63}  in{+0.62}  this{-0.27}  kind{-1.95}  of{+1.44}  colour{+0.31}  combination{+1.94} ,{+1.21}  you{-0.16}  have{+0.74}  pretty{+0.56} ⟦ much{+2.81}⟧  fixed{+1.06}  your{+0.36}  entire{+1.48}  jewellery{-0.47}  box{-0.69} .{+0.55}  For{+0.07}  me{+0.93}  this{+0.54}  is{+0.37}  a{-0.43}  must{+0.48}"
L10/SV03,positive,25,2.8082297829807503,95.29708862304688,fineweb_discovery_0376,49,48, maintaining,". The pressure of intense human activity and improper farming and management practices pose serious threats to the sustainability of the natural resources and⟦ maintaining⟧ ecological balance. There is a widespread problem related to intensive cultivation, overgrazing and deforestation, soil erosion and", practices{+0.73}  pose{+0.74}  serious{+1.79}  threats{+0.12}  to{-0.20}  the{-0.79}  sustainability{+1.43}  of{+0.85}  the{-1.21}  natural{-0.24}  resources{+0.23}  and{+1.13} ⟦ maintaining{+2.81}⟧  ecological{+0.89}  balance{+1.00} .{+0.10}  There{-0.61}  is{+0.72}  a{-0.41}  widespread{+2.06}  problem{+0.84}  related{+0.99}  to{+0.29}  intensive{+1.26}  cultivation{+1.35}
L10/SV03,positive,26,2.7759525126353255,94.65248107910156,fineweb_discovery_0332,20,19, being," family of LED panels were years in the making, with every design element of these next-generation panels⟦ being⟧ meticulously crafted. Following the Litepanels tradition of a one square foot form factor, the Astra series is designed with select"," the{-0.91}  making{+0.77} ,{+0.83}  with{+0.32}  every{+1.24}  design{+0.23}  element{+0.35}  of{+1.49}  these{+1.33}  next{-0.02} -generation{+0.79}  panels{+0.30} ⟦ being{+2.78}⟧  meticulously{+2.04}  crafted{+1.55} .{+0.63}  Following{+1.90}  the{-0.40}  Lite{-1.02} pan{-1.48} els{-0.28}  tradition{+1.05}  of{+1.02}  a{-0.12}  one{-0.43}"
L10/SV03,positive,27,2.756160956891623,94.2572250366211,fineweb_discovery_0015,235,234, gathering,"A “learning with scientists” activity looks different from an ordinary class. Students forget about recess, remain in the classroom,⟦ gathering⟧ around the scientist, volunteering in the Association, asking questions, and are obviously full of curiosity.\nClasses in"," class{+0.00} .{+0.86}  Students{+0.22}  forget{+1.07}  about{+1.45}  recess{-0.39} ,{+1.35}  remain{+1.98}  in{+0.21}  the{-1.02}  classroom{+0.82} ,{+1.32} ⟦ gathering{+2.76}⟧  around{+1.39}  the{+0.58}  scientist{+0.56} ,{+1.28}  volunteering{+1.41}  in{+1.11}  the{-0.74}  Association{+1.02} ,{+0.79}  asking{+1.58}  questions{+0.29} ,{+0.65}"
L10/SV03,positive,28,2.7450512954060593,94.03535461425781,fineweb_discovery_0153,213,212,able," 6 crores in the last few years, has raised its stature among banks and financial companies. More significant and commend⟦able⟧ is the prestige it enjoys for quality work and promptness in execution.\nAtria Towers in Bangalore, casting and launching of", its{-0.42}  stature{+0.68}  among{+0.86}  banks{-0.42}  and{+1.04}  financial{+0.27}  companies{+1.10} .{+0.17}  More{+0.33}  significant{+2.19}  and{+1.46}  commend{+0.09} ⟦able{+2.75}⟧  is{+1.24}  the{+0.04}  prestige{+0.70}  it{-0.42}  enjoys{+2.11}  for{+1.18}  quality{+0.17}  work{+0.34}  and{+1.18}  prompt{+0.11} ness{+0.42}  in{+0.61}
L10/SV03,positive,29,2.7430685870016003,93.99575805664062,fineweb_discovery_0050,240,239, being," of several tools and technologies to develop applications most efficiently.\nWe involve a number of testing methods in our methods. The tests⟦ being⟧: Black Box Testing, Grey Box Testing, White Box Testing, Cross Platform Testing"," involve{+1.08}  a{+0.21}  number{-0.88}  of{+1.62}  testing{+0.55}  methods{+0.53}  in{+0.71}  our{-0.96}  methods{+0.72} .{+0.53}  The{-0.01}  tests{+0.29} ⟦ being{+2.74}⟧ :{+0.99}  Black{-2.22}  Box{-1.44}  Testing{+1.25} ,{+1.29}  Grey{-1.05}  Box{-0.99}  Testing{+1.48} ,{+0.06}  White{-0.75}  Box{-0.95}  Testing{+1.16}"
L10/SV03,positive,30,2.7371219898871857,93.87699890136719,fineweb_discovery_0313,113,112, learning,"’t help but smile while observing Sharon in her oversized chef uniform welding the chopper. It’s like watching my young daughter⟦ learning⟧ to kick a football! But you have to give it to her, she’s really got the gumption to make it", welding{+0.28}  the{+0.74}  ch{-2.08} opper{-0.18} .{-0.06}  It{-0.29} ’s{+0.21}  like{+1.37}  watching{+2.42}  my{+0.23}  young{-0.13}  daughter{+0.24} ⟦ learning{+2.74}⟧  to{-0.17}  kick{-0.21}  a{-0.35}  football{+0.24} !{+0.53}  But{+0.47}  you{-1.23}  have{-0.33}  to{+1.29}  give{+0.36}  it{-0.51}  to{+0.26}
L10/SV03,negative,1,-4.27651912459093,-46.19203186035156,fineweb_discovery_0211,88,87, Pr," predictable, at the very least to have a 2-24 hour window of notice before you have sex.\nTo initiate⟦ Pr⟧EP on demand you need to take 2 tablets of PrEP at the very least 2h before you have sex",24{-0.25}  hour{+0.67}  window{-0.12}  of{+1.24}  notice{+0.67}  before{+1.28}  you{-0.25}  have{+1.43}  sex{-0.96} .\n{-0.13} To{+0.77}  initiate{+1.00} ⟦ Pr{-4.28}⟧ EP{-1.50}  on{-1.35}  demand{+0.35}  you{+1.15}  need{+1.29}  to{+0.18}  take{+0.27}  {-3.14} 2{-0.69}  tablets{-0.20}  of{+1.03}  Pr{-2.24}
L10/SV03,negative,2,-4.216863287150636,-45.000648498535156,fineweb_discovery_0312,7,6, Rose, -- Offensive Coordinator Brian White represented⟦ Rose⟧-Hulman Football at two Lauren's First and Goal Football Camps last week. Just 12 years after the idea of, --{-1.61}  Offensive{-1.26}  Coordinator{-0.82}  Brian{-1.56}  White{-1.75}  represented{-0.63} ⟦ Rose{-4.22}⟧ -H{-3.47} ul{-3.42} man{-2.15}  Football{-1.45}  at{-1.69}  two{-1.76}  Lauren{-2.04} 's{+0.24}  First{-1.14}  and{-0.65}  Goal{-1.33}  Football{-0.93}
L10/SV03,negative,3,-4.202870102921939,-44.72119140625,fineweb_discovery_0173,76,75,ate," brown and light red motifs of flowers, leafs and palmettes. Another interesting and most recognisable aspect of Nab⟦ate⟧an terracotta wares is the thinness of the vessels’ walls, known as egg-shell vessels. Such vessels,",met{-2.54} tes{-1.59} .{-0.18}  Another{+0.83}  interesting{+1.51}  and{-0.56}  most{+0.42}  recogn{-1.61} isable{+1.54}  aspect{+0.68}  of{+0.14}  Nab{-3.61} ⟦ate{-4.20}⟧ an{-1.35}  terr{-3.28} acotta{-1.21}  wa{-2.59} res{-1.14}  is{+0.93}  the{-0.82}  thin{-0.53} ness{-0.28}  of{+0.75}  the{-1.35}  vessels{-0.46}
L10/SV03,negative,4,-4.161066663641333,-43.88633728027344,fineweb_discovery_0026,2,1,un,"Pet⟦un⟧ias are among the most popular of garden flowers. They’re easy to care for, inexpensive, and fill the garden with",Pet{-2.53} ⟦un{-4.16}⟧ ias{-2.09}  are{-0.20}  among{+0.43}  the{-0.34}  most{+0.38}  popular{+1.82}  of{+0.99}  garden{-1.11}  flowers{-0.10} .{+0.01}  They{-0.88} ’re{+1.57}
L10/SV03,negative,5,-4.046794659140633,-41.604217529296875,fineweb_discovery_0079,5,4,af," University of Louisiana-L⟦af⟧ayette.\nAlso coming away with first-place finishes were Sabastian Wee and Anna Yang. Wee, 2012-13", University{-0.17}  of{-0.40}  Louisiana{-1.86} -L{-3.06} ⟦af{-4.05}⟧ ayette{-0.85} .\n{-0.82} Also{+0.17}  coming{+1.14}  away{+0.96}  with{+1.05}  first{+0.52} -place{+0.03}  finishes{+0.39}  were{+0.84}  Sab{-2.66} astian{+0.59}
